id,date,time,name,size,type,price
2015-017343,22/10/2015,13:14:44,spicy_ital,M,supreme,16.5
2015-017343,22/10/2015,13:14:44,peppr_salami,L,supreme,20.75
2015-017343,22/10/2015,13:14:44,peppr_salami,L,supreme,20.75
2015-017343,22/10/2015,13:14:44,peppr_salami,M,supreme,16.5
2015-017344,22/10/2015,13:20:05,pepperoni,S,classic,9.75
2015-017344,22/10/2015,13:20:05,cali_ckn,M,chicken,16.75
2015-017345,22/10/2015,13:21:08,sicilian,S,supreme,12.25
2015-017346,22/10/2015,13:21:29,calabrese,M,supreme,16.25
2015-017346,22/10/2015,13:21:29,spicy_ital,M,supreme,16.5
2015-017346,22/10/2015,13:21:29,cali_ckn,L,chicken,20.75
2015-017346,22/10/2015,13:21:29,veggie_veg,M,veggie,16
2015-017346,22/10/2015,13:21:29,sicilian,L,supreme,20.25
2015-017346,22/10/2015,13:21:29,spicy_ital,M,supreme,16.5
2015-017347,22/10/2015,13:37:28,mediterraneo,M,veggie,16
2015-017348,22/10/2015,14:06:17,calabrese,M,supreme,16.25
2015-017348,22/10/2015,14:06:17,veggie_veg,L,veggie,20.25
2015-017349,22/10/2015,14:22:41,classic_dlx,L,classic,20.5
2015-017349,22/10/2015,14:22:41,five_cheese,L,veggie,18.5
2015-017350,22/10/2015,14:39:15,big_meat,S,classic,12
2015-017350,22/10/2015,14:39:15,veggie_veg,M,veggie,16
2015-017350,22/10/2015,14:39:15,napolitana,S,classic,12
2015-017350,22/10/2015,14:39:15,peppr_salami,L,supreme,20.75
2015-017351,22/10/2015,14:40:52,ital_cpcllo,L,classic,20.5
2015-017351,22/10/2015,14:40:52,thai_ckn,M,chicken,16.75
2015-017351,22/10/2015,14:40:52,peppr_salami,L,supreme,20.75
2015-017351,22/10/2015,14:40:52,sicilian,S,supreme,12.25
2015-017352,22/10/2015,15:03:06,bbq_ckn,L,chicken,20.75
2015-017352,22/10/2015,15:03:06,pepperoni,M,classic,12.5
2015-017352,22/10/2015,15:03:06,the_greek,M,classic,16
2015-017353,22/10/2015,15:03:59,four_cheese,L,veggie,17.95
2015-017354,22/10/2015,15:34:57,cali_ckn,M,chicken,16.75
2015-017355,22/10/2015,15:43:23,bbq_ckn,M,chicken,16.75
2015-017356,22/10/2015,16:04:53,four_cheese,M,veggie,14.75
2015-017357,22/10/2015,16:05:17,pep_msh_pep,L,classic,17.5
2015-017357,22/10/2015,16:05:17,big_meat,S,classic,12
2015-017358,22/10/2015,16:10:03,mexicana,L,veggie,20.25
2015-017358,22/10/2015,16:10:03,ital_veggie,M,veggie,16.75
2015-017358,22/10/2015,16:10:03,calabrese,L,supreme,20.25
2015-017359,22/10/2015,16:13:22,spicy_ital,L,supreme,20.75
2015-017360,22/10/2015,16:40:00,napolitana,M,classic,16
2015-017360,22/10/2015,16:40:00,ital_veggie,S,veggie,12.75
2015-017360,22/10/2015,16:40:00,hawaiian,L,classic,16.5
2015-017360,22/10/2015,16:40:00,mexicana,M,veggie,16
2015-017361,22/10/2015,16:52:28,prsc_argla,M,supreme,16.5
2015-017361,22/10/2015,16:52:28,spicy_ital,S,supreme,12.5
2015-017361,22/10/2015,16:52:28,green_garden,M,veggie,16
2015-017361,22/10/2015,16:52:28,napolitana,M,classic,16
2015-017362,22/10/2015,17:20:02,cali_ckn,M,chicken,16.75
2015-017362,22/10/2015,17:20:02,spicy_ital,M,supreme,16.5
2015-017362,22/10/2015,17:20:02,sicilian,S,supreme,12.25
2015-017362,22/10/2015,17:20:02,southw_ckn,L,chicken,20.75
2015-017363,22/10/2015,17:20:13,ital_supr,M,supreme,16.5
2015-017363,22/10/2015,17:20:13,mexicana,L,veggie,20.25
2015-017364,22/10/2015,17:25:57,calabrese,M,supreme,16.25
2015-017364,22/10/2015,17:25:57,spin_pesto,S,veggie,12.5
2015-017364,22/10/2015,17:25:57,classic_dlx,S,classic,12
2015-017364,22/10/2015,17:25:57,pepperoni,S,classic,9.75
2015-017365,22/10/2015,17:29:42,pepperoni,S,classic,9.75
2015-017365,22/10/2015,17:29:42,prsc_argla,L,supreme,20.75
2015-017366,22/10/2015,17:49:42,five_cheese,L,veggie,18.5
2015-017367,22/10/2015,18:01:48,ital_supr,L,supreme,20.75
2015-017367,22/10/2015,18:01:48,soppressata,S,supreme,12.5
2015-017367,22/10/2015,18:01:48,hawaiian,S,classic,10.5
2015-017367,22/10/2015,18:01:48,ital_supr,S,supreme,12.5
2015-017368,22/10/2015,18:20:49,spinach_fet,S,veggie,12
2015-017368,22/10/2015,18:20:49,thai_ckn,M,chicken,16.75
2015-017369,22/10/2015,18:27:43,classic_dlx,L,classic,20.5
2015-017369,22/10/2015,18:27:43,cali_ckn,M,chicken,16.75
2015-017369,22/10/2015,18:27:43,pepperoni,L,classic,15.25
2015-017370,22/10/2015,18:31:11,ital_cpcllo,S,classic,12
2015-017370,22/10/2015,18:31:11,bbq_ckn,L,chicken,20.75
2015-017371,22/10/2015,18:50:01,soppressata,S,supreme,12.5
2015-017371,22/10/2015,18:50:01,pepperoni,M,classic,12.5
2015-017372,22/10/2015,18:57:19,ital_supr,L,supreme,20.75
2015-017372,22/10/2015,18:57:19,thai_ckn,L,chicken,20.75
2015-017372,22/10/2015,18:57:19,sicilian,S,supreme,12.25
2015-017373,22/10/2015,19:03:45,pepperoni,L,classic,15.25
2015-017373,22/10/2015,19:03:45,cali_ckn,M,chicken,16.75
2015-017374,22/10/2015,19:10:58,veggie_veg,M,veggie,16
2015-017375,22/10/2015,19:31:27,ital_cpcllo,M,classic,16
2015-017375,22/10/2015,19:31:27,the_greek,M,classic,16
2015-017375,22/10/2015,19:31:27,ital_supr,M,supreme,16.5
2015-017375,22/10/2015,19:31:27,ital_veggie,S,veggie,12.75
2015-017376,22/10/2015,19:50:24,bbq_ckn,M,chicken,16.75
2015-017377,22/10/2015,20:10:21,ital_supr,L,supreme,20.75
2015-017377,22/10/2015,20:10:21,ckn_pesto,S,chicken,12.75
2015-017378,22/10/2015,20:13:04,cali_ckn,S,chicken,12.75
2015-017379,22/10/2015,20:20:49,cali_ckn,L,chicken,20.75
2015-017380,22/10/2015,20:54:11,thai_ckn,L,chicken,20.75
2015-017380,22/10/2015,20:54:11,ital_supr,M,supreme,16.5
2015-017380,22/10/2015,20:54:11,veggie_veg,M,veggie,16
2015-017380,22/10/2015,20:54:11,four_cheese,L,veggie,17.95
2015-017381,22/10/2015,20:55:04,mexicana,L,veggie,20.25
2015-017381,22/10/2015,20:55:04,mediterraneo,M,veggie,16
2015-017381,22/10/2015,20:55:04,veggie_veg,M,veggie,16
2015-017381,22/10/2015,20:55:04,four_cheese,M,veggie,14.75
2015-017382,22/10/2015,21:00:45,classic_dlx,S,classic,12
2015-017382,22/10/2015,21:00:45,mexicana,L,veggie,20.25
2015-017383,22/10/2015,21:33:51,calabrese,M,supreme,16.25
2015-017384,22/10/2015,21:36:21,napolitana,L,classic,20.5
2015-017384,22/10/2015,21:36:21,mexicana,S,veggie,12
2015-017384,22/10/2015,21:36:21,spinach_fet,L,veggie,20.25
2015-017384,22/10/2015,21:36:21,four_cheese,L,veggie,17.95
2015-017385,22/10/2015,22:00:44,pep_msh_pep,S,classic,11
2015-017386,22/10/2015,22:06:14,thai_ckn,L,chicken,20.75
2015-017387,23/10/2015,11:56:20,classic_dlx,L,classic,20.5
2015-017388,23/10/2015,12:16:55,the_greek,XL,classic,25.5
2015-017388,23/10/2015,12:16:55,classic_dlx,L,classic,20.5
2015-017389,23/10/2015,12:33:28,five_cheese,L,veggie,18.5
2015-017390,23/10/2015,12:34:44,spinach_supr,S,supreme,12.5
2015-017391,23/10/2015,12:37:28,classic_dlx,S,classic,12
2015-017391,23/10/2015,12:37:28,peppr_salami,L,supreme,20.75
2015-017391,23/10/2015,12:37:28,ckn_alfredo,L,chicken,20.75
2015-017392,23/10/2015,12:37:35,pepperoni,S,classic,9.75
2015-017393,23/10/2015,12:52:36,ckn_pesto,L,chicken,20.75
2015-017394,23/10/2015,12:53:54,pep_msh_pep,M,classic,14.5
2015-017395,23/10/2015,12:56:05,thai_ckn,M,chicken,16.75
2015-017396,23/10/2015,13:03:06,mexicana,L,veggie,20.25
2015-017396,23/10/2015,13:03:06,spicy_ital,L,supreme,20.75
2015-017397,23/10/2015,13:03:38,napolitana,L,classic,20.5
2015-017397,23/10/2015,13:03:38,five_cheese,L,veggie,18.5
2015-017397,23/10/2015,13:03:38,napolitana,S,classic,12
2015-017398,23/10/2015,13:04:06,classic_dlx,S,classic,12
2015-017399,23/10/2015,13:06:53,spicy_ital,L,supreme,20.75
2015-017400,23/10/2015,13:12:08,five_cheese,L,veggie,18.5
2015-017401,23/10/2015,13:13:52,ital_cpcllo,L,classic,20.5
2015-017401,23/10/2015,13:13:52,cali_ckn,S,chicken,12.75
2015-017401,23/10/2015,13:13:52,pep_msh_pep,M,classic,14.5
2015-017401,23/10/2015,13:13:52,ckn_alfredo,M,chicken,16.75
2015-017402,23/10/2015,13:19:41,napolitana,M,classic,16
2015-017402,23/10/2015,13:19:41,ital_supr,L,supreme,20.75
2015-017403,23/10/2015,13:24:52,green_garden,M,veggie,16
2015-017403,23/10/2015,13:24:52,four_cheese,L,veggie,17.95
2015-017403,23/10/2015,13:24:52,prsc_argla,M,supreme,16.5
2015-017403,23/10/2015,13:24:52,spinach_supr,L,supreme,20.75
2015-017404,23/10/2015,13:34:07,pepperoni,S,classic,9.75
2015-017404,23/10/2015,13:34:07,prsc_argla,M,supreme,16.5
2015-017404,23/10/2015,13:34:07,the_greek,S,classic,12
2015-017404,23/10/2015,13:34:07,thai_ckn,L,chicken,20.75
2015-017404,23/10/2015,13:34:07,napolitana,L,classic,20.5
2015-017404,23/10/2015,13:34:07,cali_ckn,L,chicken,20.75
2015-017404,23/10/2015,13:34:07,veggie_veg,M,veggie,16
2015-017404,23/10/2015,13:34:07,bbq_ckn,L,chicken,20.75
2015-017404,23/10/2015,13:34:07,ckn_pesto,S,chicken,12.75
2015-017404,23/10/2015,13:34:07,prsc_argla,L,supreme,20.75
2015-017405,23/10/2015,13:47:46,ital_cpcllo,M,classic,16
2015-017406,23/10/2015,13:52:32,napolitana,M,classic,16
2015-017407,23/10/2015,13:52:36,spinach_fet,S,veggie,12
2015-017407,23/10/2015,13:52:36,spin_pesto,M,veggie,16.5
2015-017408,23/10/2015,14:07:26,big_meat,S,classic,12
2015-017409,23/10/2015,14:18:03,ckn_pesto,M,chicken,16.75
2015-017409,23/10/2015,14:18:03,the_greek,XL,classic,25.5
2015-017409,23/10/2015,14:18:03,ital_veggie,M,veggie,16.75
2015-017409,23/10/2015,14:18:03,pepperoni,S,classic,9.75
2015-017410,23/10/2015,14:19:40,cali_ckn,M,chicken,16.75
2015-017410,23/10/2015,14:19:40,ital_supr,L,supreme,20.75
2015-017410,23/10/2015,14:19:40,sicilian,S,supreme,12.25
2015-017410,23/10/2015,14:19:40,bbq_ckn,L,chicken,20.75
2015-017411,23/10/2015,15:00:58,mediterraneo,L,veggie,20.25
2015-017411,23/10/2015,15:00:58,mediterraneo,S,veggie,12
2015-017411,23/10/2015,15:00:58,ital_supr,L,supreme,20.75
2015-017411,23/10/2015,15:00:58,sicilian,S,supreme,12.25
2015-017412,23/10/2015,15:04:07,classic_dlx,M,classic,16
2015-017412,23/10/2015,15:04:07,pepperoni,M,classic,12.5
2015-017412,23/10/2015,15:04:07,calabrese,L,supreme,20.25
2015-017413,23/10/2015,15:26:12,peppr_salami,L,supreme,20.75
2015-017413,23/10/2015,15:26:12,pepperoni,L,classic,15.25
2015-017414,23/10/2015,15:53:06,ital_veggie,S,veggie,12.75
2015-017414,23/10/2015,15:53:06,veggie_veg,L,veggie,20.25
2015-017414,23/10/2015,15:53:06,mediterraneo,S,veggie,12
2015-017415,23/10/2015,15:58:39,classic_dlx,S,classic,12
2015-017415,23/10/2015,15:58:39,green_garden,M,veggie,16
2015-017416,23/10/2015,16:05:02,spicy_ital,L,supreme,20.75
2015-017417,23/10/2015,16:12:53,ital_supr,M,supreme,16.5
2015-017417,23/10/2015,16:12:53,brie_carre,S,supreme,23.65
2015-017418,23/10/2015,16:18:00,veggie_veg,M,veggie,16
2015-017418,23/10/2015,16:18:00,prsc_argla,L,supreme,20.75
2015-017418,23/10/2015,16:18:00,peppr_salami,M,supreme,16.5
2015-017418,23/10/2015,16:18:00,hawaiian,L,classic,16.5
2015-017419,23/10/2015,16:32:57,hawaiian,S,classic,10.5
2015-017420,23/10/2015,16:39:18,pepperoni,S,classic,9.75
2015-017421,23/10/2015,16:48:44,brie_carre,S,supreme,23.65
2015-017421,23/10/2015,16:48:44,southw_ckn,S,chicken,12.75
2015-017422,23/10/2015,16:59:18,soppressata,L,supreme,20.75
2015-017422,23/10/2015,16:59:18,four_cheese,M,veggie,14.75
2015-017422,23/10/2015,16:59:18,mexicana,L,veggie,20.25
2015-017423,23/10/2015,17:03:37,napolitana,L,classic,20.5
2015-017424,23/10/2015,17:05:25,five_cheese,L,veggie,18.5
2015-017424,23/10/2015,17:05:25,southw_ckn,L,chicken,20.75
2015-017425,23/10/2015,17:31:26,thai_ckn,L,chicken,20.75
2015-017425,23/10/2015,17:31:26,spinach_fet,L,veggie,20.25
2015-017425,23/10/2015,17:31:26,ital_supr,L,supreme,20.75
2015-017425,23/10/2015,17:31:26,ckn_alfredo,L,chicken,20.75
2015-017426,23/10/2015,17:46:26,veggie_veg,L,veggie,20.25
2015-017426,23/10/2015,17:46:26,thai_ckn,S,chicken,12.75
2015-017426,23/10/2015,17:46:26,southw_ckn,S,chicken,12.75
2015-017426,23/10/2015,17:46:26,big_meat,S,classic,12
2015-017427,23/10/2015,17:57:27,ital_supr,L,supreme,20.75
2015-017428,23/10/2015,18:23:57,southw_ckn,L,chicken,20.75
2015-017429,23/10/2015,18:25:38,four_cheese,L,veggie,17.95
2015-017430,23/10/2015,18:36:42,napolitana,M,classic,16
2015-017431,23/10/2015,18:39:27,classic_dlx,M,classic,16
2015-017431,23/10/2015,18:39:27,pepperoni,M,classic,12.5
2015-017431,23/10/2015,18:39:27,soppressata,L,supreme,20.75
2015-017432,23/10/2015,18:47:54,classic_dlx,M,classic,16
2015-017432,23/10/2015,18:47:54,bbq_ckn,L,chicken,20.75
2015-017433,23/10/2015,18:53:32,cali_ckn,M,chicken,16.75
2015-017433,23/10/2015,18:53:32,five_cheese,L,veggie,18.5
2015-017434,23/10/2015,18:53:33,pepperoni,S,classic,9.75
2015-017434,23/10/2015,18:53:33,cali_ckn,M,chicken,16.75
2015-017434,23/10/2015,18:53:33,thai_ckn,L,chicken,20.75
2015-017435,23/10/2015,18:56:20,four_cheese,L,veggie,17.95
2015-017435,23/10/2015,18:56:20,spicy_ital,L,supreme,20.75
2015-017435,23/10/2015,18:56:20,soppressata,M,supreme,16.5
2015-017435,23/10/2015,18:56:20,southw_ckn,L,chicken,20.75
2015-017436,23/10/2015,18:56:33,mexicana,M,veggie,16
2015-017437,23/10/2015,18:57:47,veggie_veg,M,veggie,16
2015-017437,23/10/2015,18:57:47,the_greek,S,classic,12
2015-017438,23/10/2015,19:11:59,four_cheese,M,veggie,14.75
2015-017438,23/10/2015,19:11:59,mexicana,L,veggie,20.25
2015-017439,23/10/2015,19:12:55,bbq_ckn,M,chicken,16.75
2015-017439,23/10/2015,19:12:55,hawaiian,L,classic,16.5
2015-017439,23/10/2015,19:12:55,spicy_ital,L,supreme,20.75
2015-017440,23/10/2015,19:13:37,hawaiian,M,classic,13.25
2015-017440,23/10/2015,19:13:37,bbq_ckn,S,chicken,12.75
2015-017440,23/10/2015,19:13:37,big_meat,S,classic,12
2015-017440,23/10/2015,19:13:37,spinach_supr,M,supreme,16.5
2015-017441,23/10/2015,19:32:06,peppr_salami,M,supreme,16.5
2015-017441,23/10/2015,19:32:06,ital_supr,L,supreme,20.75
2015-017441,23/10/2015,19:32:06,thai_ckn,L,chicken,20.75
2015-017442,23/10/2015,19:35:00,bbq_ckn,L,chicken,20.75
2015-017443,23/10/2015,19:35:52,veggie_veg,S,veggie,12
2015-017444,23/10/2015,19:49:36,hawaiian,M,classic,13.25
2015-017445,23/10/2015,19:49:54,pepperoni,M,classic,12.5
2015-017445,23/10/2015,19:49:54,spinach_supr,L,supreme,20.75
2015-017446,23/10/2015,19:58:22,southw_ckn,L,chicken,20.75
2015-017447,23/10/2015,20:10:54,sicilian,L,supreme,20.25
2015-017447,23/10/2015,20:10:54,napolitana,M,classic,16
2015-017448,23/10/2015,20:24:34,pep_msh_pep,M,classic,14.5
2015-017449,23/10/2015,20:49:48,hawaiian,M,classic,13.25
2015-017449,23/10/2015,20:49:48,mexicana,M,veggie,16
2015-017450,23/10/2015,21:17:27,ital_cpcllo,M,classic,16
2015-017450,23/10/2015,21:17:27,classic_dlx,L,classic,20.5
2015-017450,23/10/2015,21:17:27,thai_ckn,S,chicken,12.75
2015-017451,23/10/2015,21:24:01,cali_ckn,L,chicken,20.75
2015-017452,23/10/2015,21:25:42,the_greek,XL,classic,25.5
2015-017452,23/10/2015,21:25:42,cali_ckn,L,chicken,20.75
2015-017453,23/10/2015,21:30:41,sicilian,S,supreme,12.25
2015-017454,23/10/2015,21:30:55,peppr_salami,S,supreme,12.5
2015-017454,23/10/2015,21:30:55,ital_veggie,S,veggie,12.75
2015-017454,23/10/2015,21:30:55,spinach_supr,L,supreme,20.75
2015-017454,23/10/2015,21:30:55,cali_ckn,S,chicken,12.75
2015-017455,23/10/2015,21:54:05,pepperoni,S,classic,9.75
2015-017456,23/10/2015,22:17:10,pepperoni,S,classic,9.75
2015-017457,23/10/2015,22:25:00,classic_dlx,S,classic,12
2015-017457,23/10/2015,22:25:00,bbq_ckn,L,chicken,20.75
2015-017458,23/10/2015,23:04:04,spicy_ital,S,supreme,12.5
2015-017458,23/10/2015,23:04:04,napolitana,L,classic,20.5
2015-017458,23/10/2015,23:04:04,veggie_veg,M,veggie,16
2015-017459,24/10/2015,12:13:18,hawaiian,S,classic,10.5
2015-017460,24/10/2015,12:18:28,pepperoni,M,classic,12.5
2015-017461,24/10/2015,12:30:52,southw_ckn,L,chicken,20.75
2015-017462,24/10/2015,12:43:16,ckn_pesto,S,chicken,12.75
2015-017462,24/10/2015,12:43:16,napolitana,S,classic,12
2015-017463,24/10/2015,12:47:27,big_meat,S,classic,12
2015-017464,24/10/2015,13:00:20,ital_veggie,M,veggie,16.75
2015-017464,24/10/2015,13:00:20,cali_ckn,L,chicken,20.75
2015-017464,24/10/2015,13:00:20,southw_ckn,L,chicken,20.75
2015-017464,24/10/2015,13:00:20,five_cheese,L,veggie,18.5
2015-017464,24/10/2015,13:00:20,calabrese,M,supreme,16.25
2015-017464,24/10/2015,13:00:20,sicilian,M,supreme,16.25
2015-017464,24/10/2015,13:00:20,four_cheese,M,veggie,14.75
2015-017464,24/10/2015,13:00:20,ital_cpcllo,L,classic,20.5
2015-017464,24/10/2015,13:00:20,bbq_ckn,M,chicken,16.75
2015-017464,24/10/2015,13:00:20,sicilian,L,supreme,20.25
2015-017464,24/10/2015,13:00:20,ital_supr,M,supreme,16.5
2015-017464,24/10/2015,13:00:20,sicilian,S,supreme,12.25
2015-017464,24/10/2015,13:00:20,pepperoni,S,classic,9.75
2015-017464,24/10/2015,13:00:20,mexicana,L,veggie,20.25
2015-017464,24/10/2015,13:00:20,prsc_argla,L,supreme,20.75
2015-017465,24/10/2015,13:19:45,pep_msh_pep,S,classic,11
2015-017465,24/10/2015,13:19:45,ital_cpcllo,S,classic,12
2015-017465,24/10/2015,13:19:45,five_cheese,L,veggie,18.5
2015-017465,24/10/2015,13:19:45,classic_dlx,S,classic,12
2015-017466,24/10/2015,13:35:35,sicilian,S,supreme,12.25
2015-017466,24/10/2015,13:35:35,napolitana,M,classic,16
2015-017466,24/10/2015,13:35:35,thai_ckn,L,chicken,20.75
2015-017466,24/10/2015,13:35:35,southw_ckn,M,chicken,16.75
2015-017466,24/10/2015,13:35:35,classic_dlx,S,classic,12
2015-017466,24/10/2015,13:35:35,classic_dlx,M,classic,16
2015-017466,24/10/2015,13:35:35,peppr_salami,L,supreme,20.75
2015-017466,24/10/2015,13:35:35,thai_ckn,L,chicken,20.75
2015-017466,24/10/2015,13:35:35,ital_supr,M,supreme,16.5
2015-017466,24/10/2015,13:35:35,ital_cpcllo,L,classic,20.5
2015-017466,24/10/2015,13:35:35,cali_ckn,M,chicken,16.75
2015-017466,24/10/2015,13:35:35,mexicana,S,veggie,12
2015-017466,24/10/2015,13:35:35,mexicana,S,veggie,12
2015-017466,24/10/2015,13:35:35,napolitana,L,classic,20.5
2015-017466,24/10/2015,13:35:35,peppr_salami,L,supreme,20.75
2015-017467,24/10/2015,13:38:55,mediterraneo,L,veggie,20.25
2015-017468,24/10/2015,13:47:50,ckn_pesto,L,chicken,20.75
2015-017469,24/10/2015,13:53:48,big_meat,S,classic,12
2015-017470,24/10/2015,13:56:45,cali_ckn,M,chicken,16.75
2015-017470,24/10/2015,13:56:45,the_greek,XL,classic,25.5
2015-017470,24/10/2015,13:56:45,mediterraneo,S,veggie,12
2015-017471,24/10/2015,14:20:47,peppr_salami,L,supreme,20.75
2015-017471,24/10/2015,14:20:47,four_cheese,L,veggie,17.95
2015-017472,24/10/2015,14:42:07,pep_msh_pep,S,classic,11
2015-017473,24/10/2015,14:42:17,bbq_ckn,S,chicken,12.75
2015-017474,24/10/2015,14:51:21,napolitana,L,classic,20.5
2015-017474,24/10/2015,14:51:21,thai_ckn,L,chicken,20.75
2015-017475,24/10/2015,15:00:18,ckn_alfredo,M,chicken,16.75
2015-017475,24/10/2015,15:00:18,spinach_supr,S,supreme,12.5
2015-017476,24/10/2015,15:01:21,big_meat,S,classic,12
2015-017477,24/10/2015,16:00:57,spinach_fet,L,veggie,20.25
2015-017477,24/10/2015,16:00:57,pepperoni,S,classic,9.75
2015-017477,24/10/2015,16:00:57,southw_ckn,L,chicken,20.75
2015-017478,24/10/2015,16:26:20,thai_ckn,M,chicken,16.75
2015-017478,24/10/2015,16:26:20,spin_pesto,L,veggie,20.75
2015-017479,24/10/2015,16:56:20,classic_dlx,S,classic,12
2015-017479,24/10/2015,16:56:20,the_greek,XL,classic,25.5
2015-017479,24/10/2015,16:56:20,cali_ckn,L,chicken,20.75
2015-017479,24/10/2015,16:56:20,four_cheese,L,veggie,17.95
2015-017480,24/10/2015,17:19:27,spicy_ital,M,supreme,16.5
2015-017480,24/10/2015,17:19:27,four_cheese,L,veggie,17.95
2015-017481,24/10/2015,17:29:14,four_cheese,L,veggie,17.95
2015-017481,24/10/2015,17:29:14,thai_ckn,S,chicken,12.75
2015-017481,24/10/2015,17:29:14,mexicana,M,veggie,16
2015-017481,24/10/2015,17:29:14,bbq_ckn,M,chicken,16.75
2015-017482,24/10/2015,17:42:10,thai_ckn,L,chicken,20.75
2015-017482,24/10/2015,17:42:10,thai_ckn,M,chicken,16.75
2015-017483,24/10/2015,17:53:26,mexicana,L,veggie,20.25
2015-017483,24/10/2015,17:53:26,pepperoni,M,classic,12.5
2015-017483,24/10/2015,17:53:26,green_garden,S,veggie,12
2015-017483,24/10/2015,17:53:26,the_greek,XL,classic,25.5
2015-017484,24/10/2015,17:57:01,big_meat,S,classic,12
2015-017484,24/10/2015,17:57:01,calabrese,M,supreme,16.25
2015-017484,24/10/2015,17:57:01,veggie_veg,L,veggie,20.25
2015-017484,24/10/2015,17:57:01,ital_supr,S,supreme,12.5
2015-017485,24/10/2015,18:11:55,spinach_fet,M,veggie,16
2015-017485,24/10/2015,18:11:55,pep_msh_pep,S,classic,11
2015-017486,24/10/2015,18:24:28,pepperoni,M,classic,12.5
2015-017487,24/10/2015,18:26:10,hawaiian,L,classic,16.5
2015-017487,24/10/2015,18:26:10,big_meat,S,classic,12
2015-017488,24/10/2015,18:26:16,the_greek,XL,classic,25.5
2015-017488,24/10/2015,18:26:16,peppr_salami,M,supreme,16.5
2015-017488,24/10/2015,18:26:16,ckn_alfredo,M,chicken,16.75
2015-017488,24/10/2015,18:26:16,the_greek,XL,classic,25.5
2015-017489,24/10/2015,18:26:23,prsc_argla,M,supreme,16.5
2015-017490,24/10/2015,18:32:48,big_meat,S,classic,12
2015-017491,24/10/2015,18:43:27,spicy_ital,L,supreme,20.75
2015-017491,24/10/2015,18:43:27,green_garden,S,veggie,12
2015-017491,24/10/2015,18:43:27,spinach_supr,M,supreme,16.5
2015-017492,24/10/2015,18:58:20,the_greek,XXL,classic,35.95
2015-017492,24/10/2015,18:58:20,peppr_salami,M,supreme,16.5
2015-017492,24/10/2015,18:58:20,peppr_salami,S,supreme,12.5
2015-017492,24/10/2015,18:58:20,classic_dlx,S,classic,12
2015-017493,24/10/2015,19:05:08,thai_ckn,M,chicken,16.75
2015-017493,24/10/2015,19:05:08,spicy_ital,L,supreme,20.75
2015-017493,24/10/2015,19:05:08,big_meat,S,classic,12
2015-017494,24/10/2015,19:05:33,sicilian,M,supreme,16.25
2015-017494,24/10/2015,19:05:33,classic_dlx,L,classic,20.5
2015-017495,24/10/2015,19:13:02,ckn_alfredo,M,chicken,16.75
2015-017495,24/10/2015,19:13:02,napolitana,L,classic,20.5
2015-017495,24/10/2015,19:13:02,spin_pesto,L,veggie,20.75
2015-017495,24/10/2015,19:13:02,pep_msh_pep,L,classic,17.5
2015-017496,24/10/2015,19:15:36,spinach_fet,L,veggie,20.25
2015-017496,24/10/2015,19:15:36,thai_ckn,M,chicken,16.75
2015-017496,24/10/2015,19:15:36,big_meat,S,classic,12
2015-017497,24/10/2015,19:25:09,five_cheese,L,veggie,18.5
2015-017497,24/10/2015,19:25:09,spinach_fet,S,veggie,12
2015-017497,24/10/2015,19:25:09,soppressata,L,supreme,20.75
2015-017498,24/10/2015,19:40:37,ital_veggie,M,veggie,16.75
2015-017498,24/10/2015,19:40:37,spinach_fet,S,veggie,12
2015-017499,24/10/2015,19:44:52,prsc_argla,L,supreme,20.75
2015-017499,24/10/2015,19:44:52,calabrese,M,supreme,16.25
2015-017500,24/10/2015,19:45:34,hawaiian,L,classic,16.5
2015-017500,24/10/2015,19:45:34,cali_ckn,M,chicken,16.75
2015-017500,24/10/2015,19:45:34,ital_cpcllo,S,classic,12
2015-017501,24/10/2015,19:57:12,peppr_salami,M,supreme,16.5
2015-017501,24/10/2015,19:57:12,cali_ckn,M,chicken,16.75
2015-017501,24/10/2015,19:57:12,ckn_alfredo,L,chicken,20.75
2015-017502,24/10/2015,20:03:55,the_greek,XL,classic,25.5
2015-017502,24/10/2015,20:03:55,soppressata,S,supreme,12.5
2015-017503,24/10/2015,20:19:10,hawaiian,M,classic,13.25
2015-017503,24/10/2015,20:19:10,green_garden,M,veggie,16
2015-017503,24/10/2015,20:19:10,ital_cpcllo,L,classic,20.5
2015-017503,24/10/2015,20:19:10,big_meat,S,classic,12
2015-017504,24/10/2015,20:31:57,soppressata,S,supreme,12.5
2015-017505,24/10/2015,20:48:31,ital_supr,L,supreme,20.75
2015-017505,24/10/2015,20:48:31,calabrese,L,supreme,20.25
2015-017506,24/10/2015,20:56:18,big_meat,S,classic,12
2015-017507,24/10/2015,21:03:56,calabrese,M,supreme,16.25
2015-017507,24/10/2015,21:03:56,southw_ckn,L,chicken,20.75
2015-017507,24/10/2015,21:03:56,peppr_salami,L,supreme,20.75
2015-017508,24/10/2015,21:05:11,peppr_salami,L,supreme,20.75
2015-017508,24/10/2015,21:05:11,ckn_alfredo,M,chicken,16.75
2015-017508,24/10/2015,21:05:11,veggie_veg,L,veggie,20.25
2015-017509,24/10/2015,21:10:34,southw_ckn,M,chicken,16.75
2015-017509,24/10/2015,21:10:34,napolitana,L,classic,20.5
2015-017509,24/10/2015,21:10:34,spin_pesto,S,veggie,12.5
2015-017510,24/10/2015,21:13:44,classic_dlx,L,classic,20.5
